Tipo Titulo,Vencimento do Titulo,Data Venda,PU,Quantidade,Valor
Tesouro Selic,01/03/2021,30/03/2015,"6715,308846","1491,42","10015345,91"
Tesouro Selic,01/03/2021,31/03/2015,"6718,478576","1649,1","11079443,01"
Tesouro Selic,07/03/2017,19/12/2014,"6514,48788","1057,8","6891025,27"
Tesouro Selic,07/03/2017,22/12/2014,"6517,32841","1110,56","7237884,23"
Tesouro Selic,07/03/2017,23/12/2014,"6520,188233","1746,5","11387508,74"
Tesouro Selic,01/03/2021,19/04/2016,"7685,955641","2616,61","20111148,38"
Tesouro Selic,01/03/2021,20/04/2016,"7690,008273","2320,71","17846279,09"
Tesouro Selic,01/03/2021,04/05/2016,"7726,497898","2840,92","21950362,4"
Tesouro Selic,01/03/2021,05/05/2016,"7730,555604","1877,92","14517364,97"
Tesouro Selic,01/03/2021,06/05/2016,"7734,615876","1689,3","13066086,59"
Tesouro Selic,07/03/2017,26/08/2013,"5716,499971","352,08","2012665,3"
Tesouro Selic,07/03/2017,22/10/2013,"5796,379093","608,03","3524372,37"
Tesouro Selic,07/03/2017,23/10/2013,"5798,438778","456,7","2648146,98"
Tesouro Selic,07/03/2017,24/10/2013,"5800,49994","250,39","1452387,17"
Tesouro Selic,07/03/2017,27/08/2013,"5718,318994","336,15","1922212,92"
Tesouro Selic,07/03/2017,06/09/2013,"5733,449366","495,52","2841038,82"
Tesouro Selic,07/03/2017,09/09/2013,"5735,387709","229,45","1315984,7"
Tesouro Selic,07/03/2017,07/01/2015,"6545,899854","3806,25","24915331,31"
Tesouro Selic,07/03/2017,08/01/2015,"6548,75852","1464,76","9592359,52"
Tesouro Selic,07/03/2017,09/01/2015,"6551,618754","1354,27","8872660,72"
Tesouro Selic,07/03/2017,09/02/2015,"6613,358104","1073,04","7096397,77"
Tesouro Selic,07/03/2017,10/02/2015,"6616,3678","1288,47","8524991,41"
Tesouro Selic,07/03/2017,11/02/2015,"6619,378186","1166,25","7719849,8"
Tesouro Selic,07/03/2017,12/02/2015,"6622,387463","921,12","6100013,53"
Tesouro Selic,01/03/2021,23/04/2015,"6766,287993","1530,9","10358510,28"
Tesouro Selic,01/03/2021,24/04/2015,"6769,487809","1266,11","8570916,2"
Tesouro Selic,07/03/2017,02/12/2014,"6477,899868","1103,05","7145447,44"
Tesouro Selic,07/03/2017,03/12/2014,"6480,618006","1259,08","8159616,51"
Tesouro Selic,07/03/2017,11/03/2015,"6674,169195","6580,5","43919370,38"
Tesouro Selic,01/03/2021,12/03/2015,"6677,319424","4779,81","31916318,15"
Tesouro Selic,07/03/2017,04/12/2014,"6483,338028","878,86","5697946,45"
Tesouro Selic,07/03/2017,05/12/2014,"6486,058102","932,32","6047081,68"
Tesouro Selic,07/03/2017,15/09/2014,"6330,988483","718,1","4546282,82"
Tesouro Selic,07/03/2017,16/09/2014,"6333,578495","728,32","4612871,88"
Tesouro Selic,07/03/2017,17/09/2014,"6336,17794","624,03","3953965,11"
Tesouro Selic,07/03/2017,18/09/2014,"6338,787772","611,56","3876549,04"
Tesouro Selic,07/03/2017,19/09/2014,"6339,828625","711,6","4511422,04"
Tesouro Selic,07/03/2017,02/10/2014,"6363,299811","588,17","3742702,04"
Tesouro Selic,07/03/2017,25/10/2013,"5800,609325","476,33","2763004,23"
Tesouro Selic,07/03/2017,28/10/2013,"5802,678814","376,2","2182967,76"
Tesouro Selic,07/03/2017,29/10/2013,"5804,748892","356,74","2070786,11"
Tesouro Selic,07/03/2017,30/10/2013,"5806,808933","392,22","2277546,59"
Tesouro Selic,07/03/2017,31/10/2013,"5808,868072","239,98","1394012,15"
Tesouro Selic,07/03/2017,21/11/2013,"5835,798055","373,32","2178620,12"
Tesouro Selic,07/03/2017,22/11/2013,"5839,959137","677,15","3954528,32"
Tesouro Selic,01/03/2021,27/04/2015,"6772,68817","1283,52","8692880,71"
Tesouro Selic,07/03/2017,12/01/2015,"6554,48857","1710,03","11208372,08"
Tesouro Selic,07/03/2017,13/01/2015,"6557,358766","1595,3","10460954,43"
Tesouro Selic,07/03/2017,13/02/2015,"6625,399913","989,49","6555766,95"
Tesouro Selic,07/03/2017,18/02/2015,"6628,418548","905,51","6002099,27"
Tesouro Selic,07/03/2017,19/02/2015,"6631,438454","1390,59","9221611,99"
Tesouro Selic,07/03/2017,08/12/2014,"6488,899874","981,47","6368660,55"
Tesouro Selic,07/03/2017,09/12/2014,"6491,727798","1116,05","7245092,8"
Tesouro Selic,01/03/2021,13/03/2015,"6680,478751","2149,57","14360156,7"
Tesouro Selic,01/03/2021,16/03/2015,"6683,638671","1887,81","12617439,91"
Tesouro Selic,01/03/2021,17/03/2015,"6686,799627","2348,63","15704818,2"
Tesouro Selic,07/03/2017,01/07/2014,"7392,501285","851,69","6296119,41"
Tesouro Selic,07/03/2017,01/07/2014,"6189,779016","1017,18","6296119,41"
Tesouro Selic,07/03/2017,03/07/2014,"6197,376399","690,41","4278730,63"
Tesouro Selic,07/03/2017,06/10/2014,"6368,51815","519,27","3306980,41"
Tesouro Selic,07/03/2017,14/07/2014,"6215,208116","506,35","3147070,62"
Tesouro Selic,07/03/2017,15/07/2014,"6217,749153","717,73","4462665,09"
Tesouro Selic,07/03/2017,16/07/2014,"6220,308836","638,46","3971418,37"
Tesouro Selic,07/03/2017,17/07/2014,"6222,848625","514,09","3199104,24"
Tesouro Selic,07/03/2017,18/06/2014,"6169,487121","460,07","2838395,93"
Tesouro Selic,07/03/2017,20/06/2014,"6174,560778","858,61","5301539,62"
Tesouro Selic,07/03/2017,01/10/2014,"6360,68621","280,57","1784617,72"
Tesouro Selic,07/03/2017,28/08/2013,"5720,149161","208,23","1191106,65"
Tesouro Selic,07/03/2017,29/08/2013,"5721,968576","337,33","1930191,65"
Tesouro Selic,07/03/2017,30/08/2013,"5723,79993","461,99","2644338,32"
Tesouro Selic,07/03/2017,10/09/2013,"5737,319117","625,38","3588004,62"
Tesouro Selic,07/03/2017,11/09/2013,"5739,249363","412,33","2366464,68"
Tesouro Selic,07/03/2017,12/09/2013,"5741,188991","706,91","4058503,9"
Tesouro Selic,01/03/2021,28/04/2015,"6775,888134","1758,98","11918651,7"
Tesouro Selic,01/03/2021,29/04/2015,"6779,08813","1327,92","9002086,7"
Tesouro Selic,01/03/2021,30/04/2015,"6782,299046","1396,07","9468564,22"
Tesouro Selic,01/03/2021,15/06/2015,"6883,278153","2390,87","16457023,23"
Tesouro Selic,01/03/2021,16/06/2015,"6886,767873","2623,1","18064680,8"
Tesouro Selic,01/03/2021,17/06/2015,"6890,267555","2290,14","15779677,33"
Tesouro Selic,07/03/2017,14/01/2015,"6560,22833","1159,37","7605731,91"
Tesouro Selic,07/03/2017,23/07/2014,"6233,068598","893,17","5567189,87"
Tesouro Selic,07/03/2017,24/07/2014,"6235,62844","635,86","3964986,69"
Tesouro Selic,07/03/2017,25/07/2014,"6238,188805","957,23","5971381,46"
Tesouro Selic,07/03/2017,28/07/2014,"6240,749433","975,23","6086166,06"
Tesouro Selic,07/03/2017,10/10/2014,"6378,98808","667,84","4260143,39"
Tesouro Selic,07/03/2017,13/10/2014,"6381,608886","774,89","4945044,9"
Tesouro Selic,07/03/2017,14/10/2014,"6384,228461","962,13","6142457,72"
Tesouro Selic,07/03/2017,15/10/2014,"6386,848648","428,67","2737850,4"
Tesouro Selic,07/03/2017,19/11/2014,"6453,4852","835,51","5391951,41"
Tesouro Selic,07/03/2017,21/11/2014,"6456,199934","697,83","4505329,99"
Tesouro Selic,07/03/2017,24/11/2014,"6461,633346","911,87","5892169,59"
Tesouro Selic,07/03/2017,25/11/2014,"6464,32677","525,72","3398425,86"
Tesouro Selic,07/03/2017,14/08/2014,"6274,108453","549,36","3446744,21"
Tesouro Selic,07/03/2017,15/08/2014,"6276,688331","681,43","4277123,72"
Tesouro Selic,07/03/2017,18/08/2014,"6279,258931","873,32","5483802,4"
Tesouro Selic,07/03/2017,19/08/2014,"6281,837232","1042,59","6549380,67"
Tesouro Selic,07/03/2017,08/09/2014,"6318,019181","1193,32","7539418,64"
Tesouro Selic,07/03/2017,01/11/2013,"5810,938885","399,09","2319087,59"
Tesouro Selic,07/03/2017,04/11/2013,"5813,009116","440,94","2563188,23"
Tesouro Selic,07/03/2017,05/11/2013,"5815,07869","660,18","3838998,64"
Tesouro Selic,07/03/2017,02/09/2013,"5725,72934","553,5","3169191,18"
Tesouro Selic,07/03/2017,03/09/2013,"5727,649099","359,96","2061724,56"
Tesouro Selic,07/03/2017,13/09/2013,"5743,128545","324,01","1860831,07"
Tesouro Selic,07/03/2017,16/09/2013,"5745,058846","333,07","1913506,74"
Tesouro Selic,07/03/2017,16/05/2014,"6115,788487","719,77","4401961,07"
Tesouro Selic,07/03/2017,19/05/2014,"6118,298535","539,6","3301433,88"
Tesouro Selic,07/03/2017,20/05/2014,"6120,799891","570,54","3492161,16"
Tesouro Selic,07/03/2017,30/01/2014,"5943,888766","543,54","3230741,29"
Tesouro Selic,07/03/2017,31/01/2014,"5946,219382","884,39","5258776,95"
Tesouro Selic,07/03/2017,03/02/2014,"5948,539289","858,89","5109140,9"
Tesouro Selic,07/03/2017,04/02/2014,"5950,879174","988,78","5884110,3"
Tesouro Selic,07/03/2017,29/07/2014,"6243,309034","891,13","5563599,97"
Tesouro Selic,07/03/2017,30/07/2014,"6245,868165","649,3","4055442,19"
Tesouro Selic,07/03/2017,20/08/2014,"6284,418119","487,97","3066607,5"
Tesouro Selic,07/03/2017,21/08/2014,6287,"537,19","3377313,53"
Tesouro Selic,07/03/2017,22/08/2014,"6289,568618","948,21","5963831,85"
Tesouro Selic,07/03/2017,07/10/2014,"6371,13847","634,07","4039747,76"
Tesouro Selic,07/03/2017,22/01/2014,"5929,928775","684,03","4056249,17"
Tesouro Selic,07/03/2017,23/01/2014,"5932,249081","509,19","3020641,9"
Tesouro Selic,07/03/2017,20/02/2014,"5978,919127","570,65","3411870,19"
Tesouro Selic,07/03/2017,21/02/2014,"5981,268953","612,67","3664544,04"
Tesouro Selic,07/03/2017,24/02/2014,"5983,618828","592,07","3542721,19"
Tesouro Selic,07/03/2017,25/02/2014,"5985,95864","622,35","3725361,35"
Tesouro Selic,07/03/2017,28/04/2014,"6083,299924","580,38","3530625,6"
Tesouro Selic,07/03/2017,17/09/2013,5747,"386,9","2223514,3"
Tesouro Selic,07/03/2017,18/09/2013,"5748,938747","448,8","2580123,7"
Tesouro Selic,07/03/2017,06/11/2013,"5817,148619","309,65","1801280,06"
Tesouro Selic,07/03/2017,07/11/2013,"5819,219239","647,74","3769341,06"
Tesouro Selic,07/03/2017,08/11/2013,"5821,27803","288,35","1678565,51"
Tesouro Selic,07/03/2017,19/09/2013,"5750,878496","383,28","2204196,7"
Tesouro Selic,07/03/2017,20/09/2013,"5752,819176","359,08","2065722,3"
Tesouro Selic,07/03/2017,30/05/2014,"6140,899845","694,33","4263810,98"
Tesouro Selic,07/03/2017,02/06/2014,"6143,418682","461,28","2833836,16"
Tesouro Selic,07/03/2017,03/06/2014,"6145,928572","824,05","5064552,43"
Tesouro Selic,07/03/2017,05/02/2014,"5953,208999","891,2","5305499,85"
Tesouro Selic,07/03/2017,06/02/2014,"5955,538601","526,4","3134995,51"
Tesouro Selic,07/03/2017,13/05/2014,"6108,26841","619,2","3782239,79"
Tesouro Selic,07/03/2017,07/02/2014,"5957,87854","651,74","3882987,75"
Tesouro Selic,07/03/2017,21/05/2014,"6123,30874","489,44","2996992,22"
Tesouro Selic,07/03/2017,08/10/2014,"6373,758122","495,21","3156348,75"
Tesouro Selic,07/03/2017,09/10/2014,"6376,368085","631,62","4027441,6"
Tesouro Selic,07/03/2017,16/10/2014,"6389,478706","827,23","5285568,46"
Tesouro Selic,07/03/2017,17/10/2014,"6392,09971","574,06","3669448,75"
Tesouro Selic,07/03/2017,31/07/2014,"6248,429","776,27","4850467,97"
Tesouro Selic,07/03/2017,01/08/2014,"6250,988376","757,96","4737999,14"
Tesouro Selic,07/03/2017,29/04/2014,"6085,788774","884,93","5385497,05"
Tesouro Selic,07/03/2017,30/04/2014,"6088,278339","450,6","2743378,21"
Tesouro Selic,07/03/2017,02/05/2014,"6090,77858","523,44","3188157,13"
Tesouro Selic,07/03/2017,26/05/2014,"6130,838765","596,4","3656432,23"
Tesouro Selic,07/03/2017,27/05/2014,"6133,349025","518,93","3182778,8"
Tesouro Selic,07/03/2017,28/05/2014,"6135,868272","518,19","3179545,57"
Tesouro Selic,07/03/2017,29/05/2014,"6138,377709","372,72","2287896,13"
Tesouro Selic,07/03/2017,26/02/2014,"5988,2998","485,49","2907259,66"
Tesouro Selic,07/03/2017,11/11/2013,"5823,358598","361,1","2102814,78"
Tesouro Selic,07/03/2017,12/11/2013,"5825,428337","470,33","2739873,7"
Tesouro Selic,07/03/2017,13/11/2013,"5827,499883","517,2","3013982,93"
Tesouro Selic,07/03/2017,23/09/2013,"5754,759163","372,41","2143129,85"
Tesouro Selic,07/03/2017,24/09/2013,"5756,699649","322,79","1858205,07"
Tesouro Selic,07/03/2017,25/09/2013,"5758,629211","466,25","2684960,86"
Tesouro Selic,07/03/2017,26/09/2013,"5760,578909","386,71","2227673,46"
Tesouro Selic,07/03/2017,22/05/2014,"6125,818659","643,21","3940187,81"
Tesouro Selic,07/03/2017,23/05/2014,"6128,328614","589,17","3610627,36"
Tesouro Selic,07/03/2017,10/02/2014,"5960,209397","931,53","5552113,85"
Tesouro Selic,07/03/2017,11/02/2014,"5962,548984","668,07","3983400,09"
Tesouro Selic,07/03/2017,12/02/2014,"5964,888696","639,87","3816753,32"
Tesouro Selic,07/03/2017,04/06/2014,"6148,448848","759,21","4667963,84"
Tesouro Selic,07/03/2017,25/08/2014,"6292,158823","913,15","5745684,82"
Tesouro Selic,07/03/2017,26/08/2014,"6294,738349","676,13","4256061,43"
Tesouro Selic,07/03/2017,20/10/2014,"6394,718076","453,03","2896999,12"
Tesouro Selic,07/03/2017,21/10/2014,"6397,349005","739,96","4733782,36"
Tesouro Selic,07/03/2017,22/10/2014,"6399,976318","382,16","2445814,94"
Tesouro Selic,07/03/2017,23/10/2014,"6402,599815","563,49","3607800,96"
Tesouro Selic,07/03/2017,04/11/2014,"6423,77825","1116,71","7173497,4"
Tesouro Selic,07/03/2017,05/11/2014,"6426,478062","1246,49","8010540,63"
Tesouro Selic,07/03/2017,06/11/2014,"6429,16745","724,69","4659153,35"
Tesouro Selic,07/03/2017,27/02/2014,"5990,649068","511,81","3066074,09"
Tesouro Selic,07/03/2017,05/05/2014,"6093,278585","760,09","4631440,11"
Tesouro Selic,07/03/2017,06/05/2014,"6095,768328","1009,75","6155202,06"
Tesouro Selic,07/03/2017,07/05/2014,"6098,268253","679,73","4145175,87"
Tesouro Selic,07/03/2017,11/12/2013,"5867,86821","377,8","2216880,6"
Tesouro Selic,07/03/2017,12/12/2013,"5870,058762","368,6","2163703,65"
Tesouro Selic,07/03/2017,25/11/2013,"5842,028635","541,98","3166262,67"
Tesouro Selic,07/03/2017,27/09/2013,"5762,519063","326,28","1880194,71"
Tesouro Selic,07/03/2017,30/09/2013,"5764,469175","397,57",2291780
Tesouro Selic,07/03/2017,01/10/2013,"5766,409171","433,51","2499796,03"
Tesouro Selic,07/03/2017,12/07/2013,"5664,409274","577,9","3273462,11"
Tesouro Selic,07/03/2017,15/07/2013,"5666,209275","610,01","3456444,31"
Tesouro Selic,07/03/2017,16/07/2013,"5668,009365","622,48","3528222,46"
Tesouro Selic,07/03/2017,02/10/2013,"5768,348984","242,16","1396863,38"
Tesouro Selic,07/03/2017,05/06/2014,"6150,97837","729,56","4487507,77"
Tesouro Selic,07/03/2017,06/06/2014,"6153,488373","762,9","4694496,27"
Tesouro Selic,07/03/2017,13/02/2014,"5967,218799","463,3","2764612,46"
Tesouro Selic,07/03/2017,14/02/2014,"5969,559384","842,05","5026667,47"
Tesouro Selic,07/03/2017,17/02/2014,"5971,899904","376,04","2245673,23"
Tesouro Selic,07/03/2017,18/02/2014,"5974,238549","491,01","2933410,86"
Tesouro Selic,07/03/2017,19/02/2014,"5976,577528","638,86","3818196,31"
Tesouro Selic,07/03/2017,23/04/2014,"6075,818999","806,96","4902942,89"
Tesouro Selic,07/03/2017,27/08/2014,"6297,318545","611,09","3848228,38"
Tesouro Selic,07/03/2017,28/08/2014,"6299,908737","642,54","4047943,35"
Tesouro Selic,07/03/2017,24/10/2014,"6405,228245","540,47","3461833,7"
Tesouro Selic,07/03/2017,29/08/2014,"6302,488552","742,52","4679723,79"
Tesouro Selic,07/03/2017,07/11/2014,"6431,868144","1030,45","6627718,52"
Tesouro Selic,07/03/2017,28/02/2014,5993,"624,65","3743527,45"
Tesouro Selic,07/03/2017,05/03/2014,"5995,399944","970,46","5818295,82"
Tesouro Selic,07/03/2017,06/03/2014,"5997,808984","1364,6","8184610,13"
Tesouro Selic,07/03/2017,07/03/2014,"6000,208151","429,35","2576189,36"
Tesouro Selic,07/03/2017,19/03/2014,"6019,478981","841,89","5067739,15"
Tesouro Selic,07/03/2017,13/12/2013,"5872,249687","768,52","4512941,32"
Tesouro Selic,07/03/2017,16/12/2013,"5874,458733","339,26","1992968,86"
Tesouro Selic,07/03/2017,17/12/2013,"5876,648847","358,42","2106308,47"
Tesouro Selic,07/03/2017,06/05/2013,"5583,299877",327,"1825739,05"
Tesouro Selic,07/03/2017,07/05/2013,"5584,879039","434,44","2426294,84"
Tesouro Selic,07/03/2017,08/05/2013,"5586,4493","271,6","1517279,62"
Tesouro Selic,07/03/2017,09/05/2013,"5588,018645","179,67","1003999,3"
Tesouro Selic,07/03/2017,02/07/2013,"5650,838247","268,25","1515837,35"
Tesouro Selic,07/03/2017,03/07/2013,"5652,528227","555,84","3141901,28"
Tesouro Selic,07/03/2017,04/07/2013,"5654,228307",260,"1470099,35"
Tesouro Selic,07/03/2017,05/07/2013,"5655,919328","677,44","3831545,98"
Tesouro Selic,07/03/2017,26/12/2012,"5442,34937","139,88","761275,82"
Tesouro Selic,07/03/2017,27/12/2012,"5445,339031","167,3","911005,21"
Tesouro Selic,07/03/2017,06/02/2013,"5487,108458","113,5","622786,8"
Tesouro Selic,07/03/2017,07/02/2013,"5490,839215","155,55","854100,03"
Tesouro Selic,07/03/2017,13/03/2013,"5523,849767","1032,27","5702104,39"
Tesouro Selic,07/03/2017,14/03/2013,"5527,549702","437,6","2418855,74"
Tesouro Selic,07/03/2017,08/02/2013,"5492,328876","177,27","973625,13"
Tesouro Selic,07/03/2017,20/11/2012,"5406,803457","37,6","203295,8"
Tesouro Selic,07/03/2017,11/10/2012,"5369,939101","91,3","490275,43"
Tesouro Selic,07/03/2017,06/06/2012,"5248,1","92,4","484924,44"
Tesouro Selic,07/03/2017,08/06/2012,"5249,759113","99,3","521301,07"
Tesouro Selic,07/03/2017,11/06/2012,"5251,418996","111,6","586058,35"
Tesouro Selic,07/03/2017,05/07/2012,"5278,918524","78,06","412072,37"
Tesouro Selic,07/03/2017,06/07/2012,"5280,5871","84,5","446209,6"
Tesouro Selic,07/03/2017,09/07/2012,"5279,799991","245,79","1297722,03"
Tesouro Selic,07/03/2017,16/03/2012,"5129,70956",250,"1282427,39"
Tesouro Selic,07/03/2017,19/01/2012,"5047,339048","90,4","456279,44"
Tesouro Selic,07/03/2015,19/01/2012,"5047,339173",254,"1282024,14"
Tesouro Selic,07/03/2017,20/01/2012,"5049,409576","127,4","643294,77"
Tesouro Selic,07/03/2015,20/01/2012,"5049,409625","389,6","1967249,98"
Tesouro Selic,07/03/2017,13/02/2012,"5083,8",158,"803240,4"
Tesouro Selic,07/03/2017,19/03/2012,"5131,578725","111,4","571657,86"
Tesouro Selic,07/03/2017,10/05/2013,"5589,599935","216,14","1208136,12"
Tesouro Selic,07/03/2017,13/05/2013,"5591,169021","246,3","1377104,92"
Tesouro Selic,07/03/2017,14/05/2013,"5592,74904","145,84","815646,51"
Tesouro Selic,07/03/2017,08/07/2013,"5657,619201","383,93","2172129,73"
Tesouro Selic,07/03/2017,15/05/2013,"5594,319177","224,17","1254078,52"
Tesouro Selic,07/03/2017,16/05/2013,"5595,899985","200,87","1124048,42"
Tesouro Selic,07/03/2017,17/05/2013,"5597,46713","254,49","1424499,4"
Tesouro Selic,07/03/2017,20/05/2013,"5599,058849","203,06","1136944,88"
Tesouro Selic,07/03/2017,21/11/2012,"5408,279363","204,25","1104641,05"
Tesouro Selic,07/03/2017,22/11/2012,"5409,755757","14,33","77521,79"
Tesouro Selic,07/03/2017,23/11/2012,"5411,237893","63,81","345291,08"
Tesouro Selic,07/03/2017,16/10/2012,"5372,929073","165,1","887070,58"
Tesouro Selic,07/03/2017,17/10/2012,"5374,3883","96,24","517231,12"
Tesouro Selic,07/03/2017,18/10/2012,"5375,857586","54,77","294435,71"
Tesouro Selic,07/03/2017,19/02/2013,"5499,799487","327,56","1801514,31"
Tesouro Selic,07/03/2017,11/09/2012,"5339,057795","69,21","369516,18"
Tesouro Selic,07/03/2017,12/09/2012,"5340,558398","48,46","258803,45"
Tesouro Selic,07/03/2017,12/06/2012,"5253,078343","84,5","443885,11"
Tesouro Selic,07/03/2017,13/06/2012,"5254,739187","129,94","682800,8"
Tesouro Selic,07/03/2017,14/06/2012,"5256,4",59,"310127,6"
Tesouro Selic,07/03/2017,10/07/2012,"5281,478224","59,01","311660,02"
Tesouro Selic,07/03/2017,11/07/2012,"5280,7",32,"168982,4"
Tesouro Selic,07/03/2017,20/03/2012,"5133,45","279,4","1434285,93"
Tesouro Selic,07/03/2017,21/03/2012,"5137,869155","101,8","523035,07"
Tesouro Selic,07/03/2017,16/04/2012,"5182,45","71,8","372099,91"
Tesouro Selic,07/03/2017,23/01/2012,"5051,4","177,8","898138,92"
Tesouro Selic,07/03/2015,23/01/2012,"5051,4","149,8","756699,72"
Tesouro Selic,07/03/2017,21/05/2013,"5602,759029","309,54","1734278,02"
Tesouro Selic,07/03/2017,10/07/2013,"5659,308715","290,17","1642161,6"
Tesouro Selic,07/03/2017,22/05/2013,"5604,338934","242,79","1360677,44"
Tesouro Selic,07/03/2017,23/05/2013,"5605,908657","212,06","1188788,98"
Tesouro Selic,07/03/2017,15/03/2013,"5529,049743","492,33","2722117,05"
Tesouro Selic,07/03/2017,18/03/2013,"5530,559513","376,72","2083472,37"
Tesouro Selic,07/03/2017,19/03/2013,"5532,079236","503,18","2783631,62"
Tesouro Selic,07/03/2017,20/02/2013,"5501,299942","379,84","2089613,76"
Tesouro Selic,07/03/2017,26/11/2012,"5412,719115","70,1","379431,6"
Tesouro Selic,07/03/2017,27/11/2012,"5414,199938","162,5","879807,48"
Tesouro Selic,07/03/2017,19/10/2012,"5377,339379","190,76","1025781,25"
Tesouro Selic,07/03/2017,22/10/2012,"5378,8","99,4","534652,72"
Tesouro Selic,07/03/2017,23/10/2012,"5380,269639","340,01","1829345,47"
Tesouro Selic,07/03/2017,24/10/2012,"5381,739089","118,01","635099,02"
Tesouro Selic,07/03/2017,21/02/2013,"5502,789378","270,01","1485808,15"
Tesouro Selic,07/03/2017,12/07/2012,"5282,3685","73,27","387039,13"
Tesouro Selic,07/03/2017,13/09/2012,"5339,678657","107,3","572947,51"
Tesouro Selic,07/03/2017,14/09/2012,"5341,186571",35,"186941,52"
Tesouro Selic,07/03/2017,17/09/2012,"5342,699911","102,17","545863,64"
Tesouro Selic,07/03/2017,13/07/2012,"5284,049132","110,11","581826,64"
Tesouro Selic,07/03/2017,18/09/2012,"5344,209376","178,1","951803,68"
Tesouro Selic,07/03/2017,19/09/2012,"5345,718908","124,55","665809,28"
Tesouro Selic,07/03/2015,24/01/2012,"5053,378405","111,6","563957,02"
Tesouro Selic,07/03/2015,25/01/2012,"5056,937976",84,"424782,78"
Tesouro Selic,07/03/2017,14/02/2012,"5085,788095",105,"534007,74"
Tesouro Selic,07/03/2017,22/03/2012,"5139,739538","203,6","1046450,96"
Tesouro Selic,07/03/2017,23/03/2012,"5144,159544","210,6","1083359,99"
Tesouro Selic,07/03/2017,12/04/2012,"5178,689332","107,8","558262,7"
Tesouro Selic,07/03/2017,24/01/2012,"5053,378551","73,2","369907,3"
Tesouro Selic,07/03/2017,24/05/2013,"5607,488633","213,78","1198768,91"
Tesouro Selic,07/03/2017,27/05/2013,"5609,067998","152,21","853756,23"
Tesouro Selic,07/03/2017,28/05/2013,"5610,6493","249,33","1398903,18"
Tesouro Selic,07/03/2017,09/04/2013,"5553,279248","496,26","2755870,35"
Tesouro Selic,07/03/2017,10/04/2013,"5554,799896","194,05","1077908,91"
Tesouro Selic,07/03/2017,11/04/2013,"5556,308847","145,8","810109,82"
Tesouro Selic,07/03/2017,20/03/2013,"5533,589142","252,35","1396401,21"
Tesouro Selic,07/03/2017,22/02/2013,"5504,288994","282,67","1555897,36"
Tesouro Selic,07/03/2017,25/02/2013,"5505,779675","858,37","4725996,09"
Tesouro Selic,07/03/2017,25/10/2012,"5383,209207","75,81","408101,08"
Tesouro Selic,07/03/2017,26/10/2012,"5384,688963","113,62","611808,35"
Tesouro Selic,07/03/2017,29/10/2012,"5386,159281","96,81","521434,07"
Tesouro Selic,07/03/2017,30/10/2012,"5387,627343","51,2","275846,51"
Tesouro Selic,07/03/2017,20/09/2012,"5347,228496","57,2","305861,46"
Tesouro Selic,07/03/2017,15/10/2012,"5371,459011","130,89","703070,26"
Tesouro Selic,07/03/2017,20/04/2012,"5189,958916","88,6","459830,35"
Tesouro Selic,07/03/2017,23/04/2012,"5191,7","129,6","672844,32"
Tesouro Selic,07/03/2017,21/09/2012,"5348,738852","104,96","561403,62"
Tesouro Selic,07/03/2017,24/09/2012,"5350,259025","74,51","398647,79"
Tesouro Selic,07/03/2017,13/04/2012,"5180,56705","43,4","224836,6"
Tesouro Selic,07/03/2017,25/01/2012,"5057,938657","43,2","218502,94"
Tesouro Selic,07/03/2017,26/01/2012,"5059,929385","110,6","559628,18"
Tesouro Selic,07/03/2015,26/01/2012,"5058,919312","197,8","1000654,23"
Tesouro Selic,07/03/2017,26/03/2012,"5146,029083","100,4","516661,31"
Tesouro Selic,07/03/2017,27/03/2012,"5147,9",73,"375796,7"
Tesouro Selic,07/03/2017,21/03/2013,"5535,09998","305,76","1692412,16"
Tesouro Selic,07/03/2017,29/05/2013,"5612,21881","218,18","1224473,89"
Tesouro Selic,07/03/2017,31/05/2013,"5613,799784","157,93","886587,39"
Tesouro Selic,07/03/2017,03/06/2013,"5615,37902","410,69",2306180
Tesouro Selic,07/03/2017,04/06/2013,"5617,068524","321,2","1804202,4"
Tesouro Selic,07/03/2017,12/04/2013,"5557,829275","487,57","2709830,81"
Tesouro Selic,07/03/2017,15/04/2013,"5559,349443","356,91","1984187,4"
Tesouro Selic,07/03/2017,09/01/2014,"5909,688595","755,61","4465419,79"
Tesouro Selic,07/03/2017,10/01/2014,"5911,899945","620,36","3667506,24"
Tesouro Selic,07/03/2017,28/01/2014,"5939,228741","487,58","2895849,14"
Tesouro Selic,07/03/2017,10/04/2014,"6058,41861","490,91","2974138,27"
Tesouro Selic,07/03/2017,11/04/2014,"6060,899951","1123,86","6811603,01"
Tesouro Selic,07/03/2017,14/04/2014,"6063,388516","692,3","4197683,86"
Tesouro Selic,07/03/2017,12/05/2014,"6105,768797","771,1","4708158,31"
Tesouro Selic,07/03/2017,13/01/2014,"5914,108892","460,18","2721554,62"
Tesouro Selic,07/03/2017,14/01/2014,"5916,328447","483,67","2861550,57"
Tesouro Selic,07/03/2017,25/09/2012,"5351,758771","66,12","353858,28"
Tesouro Selic,07/03/2017,10/05/2012,"5215,138275",58,"302478,01"
Tesouro Selic,07/03/2017,11/05/2012,"5216,889825",400,"2086755,93"
Tesouro Selic,07/03/2017,24/04/2012,"5193,45","69,2","359386,74"
Tesouro Selic,07/03/2017,27/01/2012,"5061,906617","13,6","68841,92"
